,ID,Country,Date,Amount,Controller_Processor,Quoted_Art,Type,Art_,Art_10,Art_113,Art_113471/2006,Art_114,Art_12,Art_13,Art_130,Art_14,Art_15,Art_157,Art_16,Art_166,Art_17,Art_18,Art_19,Art_2-,Art_20,Art_21,Art_22,Art_23,Art_24,Art_25,Art_26,Art_27,Art_27ćš,Art_28,Art_28Νόμος3471/2006,Art_29,Art_30,Art_31,Art_32,Art_321,Art_32506/2004,Art_33,Art_34,Art_34-5,Art_35,Art_36,Art_37,Art_3759/2004,Art_38,Art_44,Art_46,Art_48,Art_5,Art_58,Art_6,Art_7,Art_8,Art_82,Art_88,Art_9,VIOLATED_ARTICLES
644,696,SPAIN,2021-05-25,6000,"Desolasol Restauración, S.L.",5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
645,695,SPAIN,2021-05-25,4000,"Alava Norte, S.L.",5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
646,694,SPAIN,2021-05-25,100000,"Vodafone España, SAU",28,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,693,HUNGARY,2021-04-27,570,Company,"5,6,13",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
648,692,HUNGARY,2021-04-27,1400,Company,"5,6,13",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
649,691,SPAIN,2021-05-25,900,Managing Director of a company,13,Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
650,690,SPAIN,2021-05-21,3000,Physician,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
651,689,IRELAND,2021-03-23,90000,Irish Credit Bureau DAC,5,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
652,688,NORWAY,2021-05-20,39000,Municipality of Oslo,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
653,687,THE NETHERLANDS,2020-03-24,15000,CP&A,"9,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
654,686,ITALY,2021-04-15,40000,Comune di Palermo,"5,25,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
655,685,ROMANIA,2021-05-19,2000,Banca Comercială Română S.A.,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
656,684,ROMANIA,2021-05-19,500,Owners Association of Iasi Municipality,58,Insufficient cooperation with supervisory authority,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
657,683,ITALY,2021-04-15,5000,Physician,"5,6,9",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
658,682,ITALY,2021-04-15,2000,Società triveneta di chirurgia,"5,6,9",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
659,681,POLAND,2021-04-22,245000,Cyfrowy Polsat S.A.,24,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,680,GREECE,2021-05-12,5000,A. ΕΠΙΛΟΓΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,"5,15,17",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
661,679,HUNGARY,2021-03-25,1425,Operator of a care facility,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
662,678,THE NETHERLANDS,2020-12-20,525000,Locatefamily.com,27,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
663,677,SPAIN,2021-05-14,30000,"Allianz Compañia de Seguros y Reaseguros, S.A.",6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
664,676,ROMANIA,2021-05-13,2000,Telekom Romania Communications SA,"6,21",Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
665,675,ROMANIA,2021-05-14,200,Website operator,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
666,674,ITALY,2021-03-25,4000,Comune di Castellanza,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
667,673,SPAIN,2021-05-12,3000,Solram T Y R S.L.,17,Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
668,672,THE NETHERLANDS,2020-06-16,7500,PVV Overijssel,33,Insufficient fulfilment of data breach notification obligations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
669,671,SPAIN,2021-05-04,1500000,"EDP Energía, S.A.U","13,25",Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
670,670,SPAIN,2021-05-04,1500000,"EDP Comercializadora, S.A.U.","13,25",Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
671,669,ICELAND,2021-04-29,23100,InfoMentor ehf,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
672,668,ROMANIA,2021-05-07,2000,World Class România S.A.,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
673,667,NORWAY,2021-05-05,0,Disqus Inc.,"5,6,12,13",Insufficient legal basis for data processing,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
674,666,HUNGARY,2021-03-24,27700,Budapest Főváros Kormányhivatala XI. kerületi Hivatalát (11th District Public Health Department of the Government Office of the Capital City Budapest),32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
675,665,FINLAND,2021-04-21,75000,ParkkiPate Oy,5,Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
676,664,BELGIUM,2021-04-26,100000,Financial company,"5,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
677,663,ITALY,2021-03-25,20000,GEDI News Network Spa,12,Insufficient legal basis for data processing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
678,662,ITALY,2021-03-25,30000,OneDirect Srl,"6,30,31",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
679,661,ITALY,2021-03-11,80000,Planet Group Spa,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
680,660,ITALY,2021-03-11,15000,Mediacom s.r.l.,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
681,659,THE NETHERLANDS,2021-03-11,600000,Municipality of Enschede,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
682,658,SPAIN,2021-04-27,15000,Anytime Fitness Iberia S.L.,"17,21",Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
683,657,SPAIN,2021-04-27,3000,Pagamastarde S.L.,"17,21",Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
684,656,SPAIN,2021-04-23,1000000,Equifax Iberica S.L.,"5,14",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
685,655,CZECH REPUBLIC,2020,19200,Unknown,"5,15,16,17,18,19,20,21,22",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
686,654,CZECH REPUBLIC,2020,0,Unknown,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
687,653,CZECH REPUBLIC,2020,0,Municipality,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
688,652,CZECH REPUBLIC,2020,3850,Television broadcaster,12,Insufficient fulfilment of information obligations,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
689,651,CZECH REPUBLIC,2020,0,Unknown,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
690,650,CZECH REPUBLIC,2020,0,Bank,48,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
691,649,CZECH REPUBLIC,2020,0,Healthcare provider,5,Insufficient fulfilment of information obligations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
692,648,CZECH REPUBLIC,2020,0,Public university,"6,13",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
693,647,ITALY,2021-03-11,3000,Comune di San Marco in Lamis,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
694,646,GREECE,2021-04-16,2000,Candidate for parliamentary elections,"15,113471/2006",Insufficient fulfilment of data subjects rights,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
695,645,SPAIN,2021-04-22,4000,HazteOir.Org,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
696,644,SPAIN,2021-04-22,1500,Private Individual,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
697,643,NORWAY,2021-03-21,19900,Basaren Drift AS,"5,6,13",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
698,642,SPAIN,2021-04-20,8000,Highcliffe Estates Marbella S.L.,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
699,641,CZECH REPUBLIC,2020,1900,Unknown,12,Insufficient fulfilment of data subjects rights,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700,640,CZECH REPUBLIC,2020-05-26,0,Unknown,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
701,639,CZECH REPUBLIC,2020,387,Private healthcare provider,"24,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
702,638,SPAIN,2021-04-19,1500,Pub owner,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
703,637,ROMANIA,2021-04-19,1500,Lugera & Makler Broker S.R.L.,"29,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
704,636,SPAIN,2021-04-13,90000,"Vodafone España, S.A.U.",6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
705,635,SPAIN,2021-04-15,3000,Private Individual,"5,13",Non-compliance with general data processing principles,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
706,634,GREECE,2020-04-07,2000,Ιγνατιάδης Νικόλαος και ΣΙΑ Ε.Ε.,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
707,633,ROMANIA,2021-04-15,5000,S.C. Tip Top Food Industry S.R.L,"5,6,7",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
708,632,CZECH REPUBLIC,2020,0,Ski rental company,"5,12,13,15,16,17,18,19,20,21",Non-compliance with general data processing principles,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
709,631,CZECH REPUBLIC,2020,2700,Mall.tv,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
710,630,SPAIN,2021-04-08,60000,"Kutxabank, S.A.",17,Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
711,629,ITALY,2021-02-25,6000,Azienda Ospedaliera Universitaria Careggi,"5,9",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
712,628,NORWAY,2021-04-09,3400,Miljø- og Kvalitetsledelse AS,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
713,627,NORWAY,2021-03-15,100000,Asker Municipality,"5,6,32,24",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
714,626,GREECE,2021-03-22,2000,Candidate for parliamentary elections,"15,113471/2006",Insufficient fulfilment of data subjects rights,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
715,625,ITALY,2021-02-11,45000,Istituti ospedalieri bergamaschi,"5,9,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
716,624,SPAIN,2021-04-06,2400,Promotech Digital S.L.,21,Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
717,623,SPAIN,2021-04-05,4000,Stockhunters S.L.,13,Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
718,622,SPAIN,2021-04-05,3000,Electrotecnica Bastida S.L.,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
719,621,SPAIN,2021-04-05,3000,Kukimbia S.L.,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
720,620,ITALY,2021-03-25,4500000,Fastweb S.p.A.,"5,6,7,12,13,21,24,25,32,33",Non-compliance with general data processing principles,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,10
721,619,ITALY,2021-02-25,4000,"Ministero dell’Istruzione, Ufficio Scolastico Regionale per il Lazio","5,6,9",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
722,618,ITALY,2021-02-11,60000,Roma Servizi per La Mobilita S.r.l.,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
723,617,ITALY,2021-02-11,350000,Roma Capitale,"5,6,28,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
724,616,ITALY,2021-02-25,20000,Gedi Gruppo Editoriale S.p.A.,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
725,615,ITALY,2021-02-11,5000,Fondazione di religione e di culto “Casa sollievo della sofferenza” Opera di San Pio da Pietrelcina,"5,9",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
726,614,ITALY,2021-02-25,6000,Comune di Commezzadura,"5,6,9",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
727,613,ROMANIA,2021-03-30,10000,Telekom Romania Mobile Communications S.A.,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
